1358607055 37 38.075 1.075
1358607656 37 38.862 1.862
1358608257 37 38.300 1.300
1358608858 38 39.537 1.537
1358609459 38 40.100 2.100
1358610060 38 40.325 2.325
1358610661 38 40.550 2.550
1358611262 38 41.112 3.112
1358611863 38 41.675 3.675
1358612464 38 42.462 4.462
1358613065 40 44.937 4.937
1358613666 40 45.387 5.387
1358614267 40 45.162 5.162
1358614868 40 46.287 6.287
1358615469 40 47.525 7.525
1358616070 40 48.987 8.987
1358616672 41 50.900 9.900
1358617273 41 52.362 11.362
1358617874 41 52.700 11.700
1358618475 41 53.600 12.600
1358619076 41 60.350 19.350
1358619677 41 58.212 17.212
1358620278 41 56.637 15.637
1358620879 47 54.725 7.725
1358621480 47 53.150 6.150
1358622081 47 52.925 5.925
1358622682 47 52.700 5.700
1358623283 47 52.137 5.137
1358623884 47 51.687 4.687
1358624485 51 51.462 .462
1358625086 51 52.475 1.475
1358625687 51 52.812 1.812
1358626288 51 51.575 .575
1358626889 51 51.462 .462
1358627490 51 51.575 .575
1358628091 51 53.487 2.487
1358628693 51 53.937 2.937
1358629294 51 53.937 2.937
1358629895 51 55.850 4.850
1358630496 51 55.850 4.850
1358631097 51 57.087 6.087
1358631698 50 58.775 8.775
1358632299 50 59.337 9.337
1358632900 50 62.487 12.487
1358633501 50 63.612 13.612
1358634102 50 61.475 11.475
1358634703 50 59.225 9.225
1358635304 49 53.375 4.375
1358635905 49 47.187 -1.813
1358636506 49 44.937 -4.063
1358637107 45 43.587 -1.413
1358637708 49 42.575 -6.425
1358638309 45 41.787 -3.213
1358638910 45 41.000 -4.000
1358639512 45 40.550 -4.450
1358640113 45 40.325 -4.675
1358640714 45 39.762 -5.238
1358641315 45 39.200 -5.800
1358641916 39 39.087 .087
1358642517 39 38.975 -.025
1358643118 39 38.637 -.363
1358643719 39 38.412 -.588
1358644320 39 38.412 -.588
1358644921 39 38.075 -.925
1358645522 39 37.400 -1.600
1358646123 39 36.275 -2.725
1358646724 39 35.150 -3.850
1358647325 39 34.362 -4.638
1358647926 39 33.575 -5.425
1358648527 39 32.900 -6.100
1358649128 34 32.225 -1.775
1358649729 34 32.000 -2.000
1358650330 34 30.875 -3.125
1358650931 34 29.750 -4.250
1358651532 34 29.075 -4.925
1358652133 34 28.513 -5.487
1358652734 34 27.725 -6.275
1358653335 25 27.388 2.388
1358653936 25 27.050 2.050
1358654537 25 26.488 1.488
1358655138 25 26.150 1.150
1358655740 25 25.700 .700
1358656341 25 25.700 .700
1358656942 21 25.363 4.363
1358657543 21 24.913 3.913
1358658144 21 24.800 3.800
1358658745 21 24.688 3.688
1358659346 21 24.463 3.463
1358659947 18 24.238 6.238
1358660548 18 24.125 6.125
1358661149 18 23.900 5.900
1358661750 18 23.675 5.675
1358662351 16 23.450 7.450
1358662953 16 23.225 7.225
1358663554 16 23.225 7.225
1358664155 16 23.000 7.000
1358664756 16 22.775 6.775
1358665357 16 22.550 6.550
1358665958 16 22.550 6.550
1358666559 16 22.438 6.438
1358667160 16 22.438 6.438
1358667761 14 22.325 8.325
1358668362 14 22.213 8.213
1358668963 14 21.988 7.988
1358669564 14 21.988 7.988
1358670166 12 21.875 9.875
1358670767 12 21.763 9.763
1358671368 12 21.650 9.650
1358671969 12 21.538 9.538
1358672570 12 21.313 9.313
1358673171 12 21.200 9.200
1358673772 12 21.200 9.200
1358674373 12 21.200 9.200
1358674975 12 21.200 9.200
1358675576 12 21.088 9.088
1358676177 11 21.200 10.200
1358676778 11 21.088 10.088
1358677379 11 21.088 10.088
1358677980 11 20.750 9.750
1358678581 10 20.638 10.638
1358679182 10 20.638 10.638
1358679784 10 20.413 10.413
1358680385 10 20.413 10.413
1358680986 10 20.413 10.413
1358681587 10 20.413 10.413
1358682188 10 20.413 10.413
1358682789 10 20.525 10.525
1358683390 9 20.638 11.638
1358683991 9 20.750 11.750
1358684592 9 20.750 11.750
1358685194 9 20.863 11.863
1358685795 8 20.975 12.975
1358686396 8 21.088 13.088
1358686997 8 20.863 12.863
1358687598 8 21.313 13.313
1358688199 8 21.650 13.650
1358688801 8 21.763 13.763
1358689402 8 21.650 13.650
1358690003 8 22.438 14.438
1358690605 8 22.775 14.775
1358691206 8 23.000 15.000
1358691807 8 23.900 15.900
1358692408 8 28.850 20.850
1358693009 8 25.250 17.250
1358693610 8 25.025 17.025
1358694211 8 27.613 19.613
1358694813 8 27.950 19.950
1358695414 8 26.375 18.375
1358696015 8 26.825 18.825
1358696616 9 29.525 20.525
1358697217 9 29.075 20.075
1358697818 9 28.400 19.400
1358698419 9 29.188 20.188
1358699020 9 28.288 19.288
1358699622 9 28.513 19.513
1358700223 11 30.650 19.650
1358700824 11 30.763 19.763
1358701425 11 29.750 18.750
1358702026 11 29.075 18.075
1358702627 11 29.188 18.188
1358703228 11 30.425 19.425
1358703829 12 30.313 18.313
1358704431 12 29.750 17.750
1358705032 12 30.538 18.538
1358705633 12 32.225 20.225
1358706234 14 31.888 17.888
1358706835 14 30.200 16.200
1358707436 14 29.750 15.750
1358708037 14 29.638 15.638
1358708639 14 29.300 15.300
1358709240 14 28.963 14.963
1358709841 14 30.538 16.538
1358710442 14 31.213 17.213
1358711043 14 29.638 15.638
1358711644 14 29.638 15.638
1358712245 14 29.638 15.638
1358712846 14 29.188 15.188
1358713448 14 29.300 15.300
1358714049 14 29.750 15.750
1358714650 14 28.625 14.625
1358715251 14 27.275 13.275
1358715852 14 27.275 13.275
1358716453 14 26.600 12.600
1358717054 14 26.488 12.488
1358717656 14 26.488 12.488
1358718257 14 26.263 12.263
1358718858 14 25.813 11.813
1358719459 14 25.588 11.588
1358720060 14 25.250 11.250
1358720661 14 25.025 11.025
1358721263 14 24.575 10.575
1358721864 14 24.350 10.350
1358722465 14 23.900 9.900
1358723066 14 23.338 9.338
1358723667 12 23.338 11.338
1358724269 12 23.113 11.113
1358724870 12 23.000 11.000
1358725471 13 22.775 9.775
1358726072 13 22.550 9.550
1358726673 13 22.663 9.663
1358727274 13 22.325 9.325
1358727876 13 22.100 9.100
1358728477 12 21.988 9.988
1358729078 12 21.988 9.988
1358729679 12 21.875 9.875
1358730280 12 21.763 9.763
1358730883 12 21.538 9.538
1358731484 12 21.650 9.650
1358732086 12 21.763 9.763
1358732687 11 21.538 10.538
1358733288 11 21.200 10.200
1358733889 11 20.975 9.975
1358734490 11 20.975 9.975
1358735091 11 20.863 9.863
1358735692 11 20.638 9.638
1358736293 8 20.638 12.638
1358736895 9 20.863 11.863
1358737496 8 21.313 13.313
1358738097 8 21.425 13.425
1358738698 8 21.650 13.650
1358739299 8 21.650 13.650
1358739900 8 21.538 13.538
1358740501 10 21.650 11.650
1358741102 10 21.763 11.763
1358741703 10 21.763 11.763
1358742304 11 21.988 10.988
1358742905 11 21.763 10.763
1358743506 11 21.988 10.988
1358744107 11 21.988 10.988
1358744708 11 21.875 10.875
1358745309 11 21.650 10.650
1358745910 11 21.425 10.425
1358746511 11 21.425 10.425
1358747112 11 21.425 10.425
1358747713 11 20.975 9.975
1358748314 11 20.300 9.300
1358748915 11 19.963 8.963
1358749516 11 19.850 8.850
1358750117 11 19.625 8.625
1358750718 11 19.400 8.400
1358751320 11 19.288 8.288
1358751921 9 19.063 10.063
1358752522 9 18.838 9.838
1358753123 7 18.725 11.725
1358753724 7 18.613 11.613
1358754325 7 18.613 11.613
1358754926 7 18.500 11.500
1358755527 7 18.388 11.388
1358756128 7 18.275 11.275
1358756729 6 18.050 12.050
1358757330 6 17.825 11.825
1358757931 6 17.488 11.488
1358758532 6 17.488 11.488
1358759133 6 17.488 11.488
1358759734 6 17.488 11.488
1358760335 6 17.263 11.263
1358760936 5 17.263 12.263
1358761537 5 17.375 12.375
1358762138 5 17.263 12.263
1358762739 5 17.263 12.263
1358763340 5 17.150 12.150
1358763941 5 16.813 11.813
1358764542 5 16.813 11.813
1358765143 5 16.475 11.475
1358765744 5 16.588 11.588
1358766345 5 16.813 11.813
1358766946 4 16.925 12.925
1358767547 5 17.038 12.038
1358768148 4 16.700 12.700
1358768750 4 15.800 11.800
1358769351 4 15.013 11.013
1358769952 4 14.900 10.900
1358770553 0 14.563 14.563
1358771154 4 14.338 10.338
1358771755 0 14.113 14.113
1358772356 4 14.000 10.000
1358772957 0 13.775 13.775
1358773558 0 13.663 13.663
1358774159 0 13.775 13.775
1358774760 -1 13.663 14.663
1358775361 -1 13.325 14.325
1358775962 -1 13.213 14.213
1358776563 -1 13.325 14.325
1358777164 -1 15.913 16.913
1358777765 -1 19.400 20.400
1358778366 -1 21.650 22.650
1358778967 -1 24.238 25.238
1358779568 -1 26.600 27.600
1358780169 -1 27.950 28.950
1358780770 -1 28.288 29.288
1358781371 -1 30.088 31.088
1358781973 -1 32.900 33.900
1358782574 -1 34.812 35.812
1358783175 -1 35.937 36.937
1358783776 -1 37.062 38.062
1358784377 -1 38.525 39.525
1358784978 -1 40.212 41.212
1358785579 -1 40.662 41.662
1358786180 -1 40.662 41.662
1358786781 -1 40.887 41.887
1358787382 -1 41.787 42.787
1358787983 -1 41.562 42.562
1358788584 -1 41.787 42.787
1358789185 -1 40.550 41.550
