1368537420 62 66.650 4.650
1368538021 62 67.662 5.662
1368538623 62 69.012 7.012
1368539224 62 70.925 8.925
1368539825 62 73.287 11.287
1368540426 68 75.762 7.762
1368541027 68 78.237 10.237
1368541628 68 81.162 13.162
1368542229 68 84.537 16.537
1368542830 68 88.025 20.025
1368543431 68 91.400 23.400
1368544032 73 94.212 21.212
1368544633 73 96.575 23.575
1368545234 73 98.375 25.375
1368545835 73 99.950 26.950
1368546436 73 101.300 28.300
1368547037 73 102.312 29.312
1368547638 77 103.100 26.100
1368548239 77 104.225 27.225
1368548840 77 106.025 29.025
1368549441 77 108.162 31.162
1368550042 77 111.650 34.650
1368550643 77 113.112 36.112
1368551244 84 113.900 29.900
1368551845 84 114.575 30.575
1368552446 84 115.925 31.925
1368553047 84 119.525 35.525
1368553648 84 123.912 39.912
1368554249 84 127.062 43.062
1368554850 86 128.187 42.187
1368555451 86 127.512 41.512
1368556052 86 126.500 40.500
1368556653 86 125.487 39.487
1368557255 86 125.375 39.375
1368557856 86 124.587 38.587
1368558458 89 124.587 35.587
1368559059 89 124.250 35.250
1368559660 89 124.587 35.587
1368560261 89 124.925 35.925
1368560862 89 125.037 36.037
1368561463 89 124.700 35.700
1368562064 93 124.925 31.925
1368562665 93 125.262 32.262
1368563266 93 125.262 32.262
1368563867 93 125.375 32.375
1368564468 93 125.937 32.937
1368565069 93 125.712 32.712
1368565670 93 125.037 32.037
1368566271 93 124.137 31.137
1368566872 93 122.787 29.787
1368567473 93 121.100 28.100
1368568074 93 117.162 24.162
1368568675 93 113.225 20.225
1368569276 92 109.737 17.737
1368569877 92 106.587 14.587
1368570478 92 104.337 12.337
1368571079 92 102.987 10.987
1368571680 92 101.525 9.525
1368572281 92 99.612 7.612
1368572882 91 98.037 7.037
1368573483 91 96.687 5.687
1368574084 91 95.675 4.675
1368574685 91 94.662 3.662
1368575286 91 93.762 2.762
1368575887 91 92.862 1.862
1368576488 88 91.962 3.962
1368577089 88 91.062 3.062
1368577690 88 90.275 2.275
1368578291 88 89.375 1.375
1368578892 88 88.475 .475
1368579493 88 87.575 -.425
1368580094 84 86.787 2.787
1368580696 84 86.000 2.000
1368581297 84 85.325 1.325
1368581898 84 84.650 .650
1368582499 84 83.975 -.025
1368583100 84 83.412 -.588
1368583701 81 82.962 1.962
1368584302 81 82.512 1.512
1368584903 81 82.175 1.175
1368585504 81 81.725 .725
1368586105 81 81.387 .387
1368586706 81 81.050 .050
1368587307 79 80.712 1.712
1368587908 79 80.375 1.375
1368588509 79 80.037 1.037
1368589110 79 79.812 .812
1368589711 79 79.587 .587
1368590312 79 79.362 .362
1368590913 78 79.250 1.250
1368591514 78 79.137 1.137
1368592115 78 79.025 1.025
1368592716 78 78.912 .912
1368593317 78 78.800 .800
1368593918 78 78.687 .687
1368594519 78 78.462 .462
1368595120 78 78.237 .237
1368595721 78 78.012 .012
1368596322 78 77.675 -.325
1368596923 78 77.225 -.775
1368597524 78 76.887 -1.113
1368598125 74 76.437 2.437
1368598726 74 75.875 1.875
1368599327 74 75.312 1.312
1368599928 74 74.637 .637
1368600529 74 73.962 -.038
1368601130 74 73.400 -.600
1368601732 67 72.950 5.950
1368602333 67 72.500 5.500
1368602934 67 72.162 5.162
1368603535 67 71.825 4.825
1368604136 67 71.375 4.375
1368604737 67 71.037 4.037
1368605338 64 70.812 6.812
1368605939 64 70.475 6.475
1368606540 64 70.250 6.250
1368607141 64 69.912 5.912
1368607742 64 69.575 5.575
1368608343 64 69.012 5.012
1368608944 65 68.675 3.675
1368609545 65 68.225 3.225
1368610146 65 67.662 2.662
1368610747 65 67.212 2.212
1368611348 65 66.650 1.650
1368611949 65 66.200 1.200
1368612550 59 65.750 6.750
1368613151 59 65.300 6.300
1368613752 59 64.850 5.850
1368614353 59 64.287 5.287
1368614954 59 63.837 4.837
1368615555 59 63.500 4.500
1368616156 56 63.275 7.275
1368616757 56 63.162 7.162
1368617358 56 63.050 7.050
1368617959 56 63.050 7.050
1368618560 56 63.275 7.275
1368619161 56 63.612 7.612
1368619762 58 63.950 5.950
1368620363 58 64.512 6.512
1368620964 58 65.075 7.075
1368621565 58 66.087 8.087
1368622166 58 67.325 9.325
1368622767 58 68.675 10.675
1368623368 65 69.800 4.800
1368623969 65 70.925 5.925
1368624570 65 72.162 7.162
1368625171 65 73.512 8.512
1368625772 65 75.200 10.200
1368626373 65 77.112 12.112
1368626974 68 79.250 11.250
1368627575 68 81.725 13.725
1368628176 68 84.650 16.650
1368628778 68 87.350 19.350
1368629379 68 90.275 22.275
1368629980 68 93.200 25.200
1368630581 70 95.112 25.112
1368631182 70 97.137 27.137
1368631783 70 98.487 28.487
1368632384 70 100.175 30.175
1368632985 70 101.750 31.750
1368633586 70 102.650 32.650
1368634187 73 103.662 30.662
1368634788 73 104.562 31.562
1368635389 73 106.700 33.700
1368635990 73 109.175 36.175
1368636591 73 109.850 36.850
1368637192 73 110.075 37.075
1368637793 76 110.412 34.412
1368638394 76 112.662 36.662
1368638995 76 115.137 39.137
1368639596 76 117.050 41.050
1368640197 76 120.762 44.762
1368640798 76 123.800 47.800
1368641399 77 124.025 47.025
1368642000 77 122.225 45.225
1368642601 77 118.175 41.175
1368643202 77 114.012 37.012
1368643803 77 111.425 34.425
1368644404 77 110.525 33.525
1368645005 77 110.412 33.412
1368645606 77 110.862 33.862
1368646207 77 111.537 34.537
1368646808 77 111.987 34.987
1368647409 77 112.212 35.212
1368648010 77 112.887 35.887
1368648611 80 113.562 33.562
1368649212 80 112.887 32.887
1368649813 80 112.887 32.887
1368650414 80 113.000 33.000
1368651015 80 112.437 32.437
1368651616 80 112.662 32.662
1368652217 80 113.000 33.000
1368652818 80 107.600 27.600
1368653419 82 101.637 19.637
1368654020 82 96.012 14.012
1368654621 79 91.175 12.175
1368655222 79 88.250 9.250
1368655823 74 87.912 13.912
1368656424 74 88.812 14.812
1368657025 74 88.475 14.475
1368657626 79 89.037 10.037
1368658227 79 88.137 9.137
1368658828 79 87.012 8.012
1368659430 80 86.225 6.225
1368660031 80 85.662 5.662
1368660632 80 85.437 5.437
1368661233 80 84.875 4.875
1368661834 80 83.862 3.862
1368662435 80 83.075 3.075
1368663036 78 82.287 4.287
1368663637 78 81.500 3.500
1368664238 78 80.487 2.487
1368664839 78 79.362 1.362
1368665440 78 78.350 .350
1368666041 78 77.450 -.550
1368666642 76 76.662 .662
1368667243 76 75.875 -.125
1368667844 76 75.200 -.800
1368668445 76 74.637 -1.363
1368669046 76 74.075 -1.925
1368669647 76 73.625 -2.375
1368670248 70 73.062 3.062
1368670849 70 72.612 2.612
1368671450 70 72.162 2.162
1368672051 70 71.712 1.712
1368672652 70 71.487 1.487
1368673253 70 71.375 1.375
1368673854 68 71.262 3.262
1368674455 68 71.150 3.150
1368675056 68 70.925 2.925
1368675657 68 70.812 2.812
1368676258 68 70.475 2.475
1368676859 68 70.362 2.362
1368677460 67 69.800 2.800
1368678061 67 69.350 2.350
1368678662 67 68.787 1.787
1368679263 67 68.450 1.450
1368679864 67 68.225 1.225
1368680465 67 68.000 1.000
1368681066 66 67.775 1.775
1368681667 66 67.437 1.437
1368682268 66 67.100 1.100
1368682869 66 66.875 .875
1368683471 66 66.537 .537
1368684071 66 66.087 .087
1368684674 64 65.750 1.750
1368685275 64 65.637 1.637
1368685876 64 65.412 1.412
1368686477 64 65.300 1.300
1368687078 64 65.075 1.075
1368687679 64 64.962 .962
1368688280 62 64.737 2.737
1368688881 62 64.400 2.400
1368689482 62 64.175 2.175
1368690083 62 63.837 1.837
1368690684 62 63.725 1.725
1368691285 62 63.500 1.500
1368691886 59 63.387 4.387
1368692487 59 63.387 4.387
1368693088 59 63.162 4.162
1368693689 59 62.825 3.825
1368694290 59 62.487 3.487
1368694891 59 62.150 3.150
1368695492 59 61.812 2.812
1368696093 59 61.362 2.362
1368696694 59 60.912 1.912
1368697295 59 60.575 1.575
1368697896 59 60.350 1.350
1368698497 59 60.125 1.125
1368699098 56 59.787 3.787
1368699699 56 59.562 3.562
1368700300 56 59.337 3.337
1368700901 56 59.112 3.112
1368701502 56 58.887 2.887
1368702103 56 58.887 2.887
1368702704 54 58.887 4.887
1368703305 54 58.887 4.887
1368703906 54 59.112 5.112
1368704507 54 59.675 5.675
1368705108 54 60.462 6.462
1368705709 54 61.250 7.250
1368706310 58 61.700 3.700
1368706911 58 62.150 4.150
1368707512 58 62.712 4.712
1368708113 58 63.612 5.612
1368708715 58 64.512 6.512
1368709316 58 65.750 7.750
1368709917 63 66.987 3.987
1368710519 63 68.225 5.225
1368711120 63 69.687 6.687
1368711721 63 71.150 8.150
1368712322 63 72.950 9.950
1368712923 63 75.537 12.537
1368713524 68 78.462 10.462
1368714125 68 80.487 12.487
1368714726 68 82.287 14.287
1368715327 68 82.400 14.400
1368715928 68 81.275 13.275
1368716529 68 80.600 12.600
1368717130 71 80.825 9.825
1368717731 71 81.725 10.725
1368718332 71 86.000 15.000
1368718933 71 88.250 17.250
1368719534 71 88.587 17.587
1368720135 72 89.487 17.487
1368720736 72 89.487 17.487
1368721337 72 88.812 16.812
1368721938 72 91.400 19.400
1368722539 72 95.112 23.112
1368723140 72 96.012 24.012
1368723741 72 97.250 25.250
1368724342 75 100.175 25.175
1368724943 75 104.337 29.337
1368725544 75 108.500 33.500
1368726145 75 112.437 37.437
1368726746 75 114.800 39.800
1368727347 77 117.275 40.275
1368727948 77 117.837 40.837
1368728549 77 118.175 41.175
1368729150 77 118.062 41.062
1368729751 77 116.150 39.150
1368730352 77 115.250 38.250
1368730953 77 114.575 37.575
1368731554 79 114.012 35.012
1368732156 79 113.337 34.337
1368732757 79 112.325 33.325
1368733358 79 111.650 32.650
1368733959 79 111.537 32.537
1368734560 81 112.100 31.100
1368735161 81 112.325 31.325
1368735762 81 111.425 30.425
1368736363 81 110.187 29.187
1368736964 81 109.512 28.512
1368737565 81 109.062 28.062
1368738166 81 107.937 26.937
1368738767 81 106.587 25.587
1368739368 81 106.700 25.700
1368739969 81 106.475 25.475
1368740570 81 104.112 23.112
1368741171 81 100.737 19.737
1368741772 81 98.487 17.487
1368742373 81 97.250 16.250
1368742974 81 96.350 15.350
1368743576 81 94.887 13.887
1368744177 81 93.425 12.425
1368744778 81 91.737 10.737
1368745379 81 90.612 9.612
1368745980 80 89.375 9.375
1368746581 80 88.362 8.362
1368747182 80 87.462 7.462
1368747783 80 86.787 6.787
1368748384 80 86.337 6.337
1368748985 79 85.775 6.775
1368749586 79 84.650 5.650
1368750187 79 83.637 4.637
1368750788 79 82.737 3.737
1368751389 79 81.837 2.837
1368751990 79 81.050 2.050
1368752591 79 80.150 1.150
1368753192 76 79.250 3.250
1368753793 76 78.237 2.237
1368754394 76 77.225 1.225
1368754995 76 76.325 .325
1368755596 76 75.537 -.463
1368756197 72 74.750 2.750
1368756798 72 74.300 2.300
1368757399 72 73.850 1.850
1368758000 72 73.512 1.512
1368758601 72 73.175 1.175
1368759202 72 72.950 .950
1368759803 72 72.725 .725
1368760404 71 72.387 1.387
1368761005 71 72.275 1.275
1368761606 71 72.162 1.162
1368762207 71 71.937 .937
1368762808 71 71.825 .825
1368763409 71 71.600 .600
1368764010 69 71.375 2.375
1368764611 69 71.262 2.262
1368765212 69 70.925 1.925
1368765814 69 70.812 1.812
1368766415 69 70.587 1.587
1368767016 69 70.250 1.250
1368767617 69 70.025 1.025
1368768218 69 69.687 .687
1368768819 69 69.462 .462
1368769420 69 69.350 .350
1368770021 69 69.237 .237
1368770622 69 69.012 .012
1368771223 67 69.012 2.012
1368771824 67 69.012 2.012
1368772425 67 68.900 1.900
1368773026 67 68.900 1.900
1368773627 67 68.900 1.900
1368774228 67 68.787 1.787
1368774829 66 68.562 2.562
1368775430 66 68.562 2.562
1368776031 66 68.562 2.562
1368776632 66 68.562 2.562
1368777233 66 68.562 2.562
1368777834 66 68.562 2.562
1368778435 65 68.562 3.562
1368779036 65 68.450 3.450
1368779637 65 68.225 3.225
1368780238 65 68.112 3.112
1368780839 65 67.887 2.887
1368781440 65 67.662 2.662
1368782041 64 67.437 3.437
1368782642 64 67.212 3.212
1368783243 64 66.987 2.987
1368783844 64 66.875 2.875
1368784445 64 66.650 2.650
1368785046 64 66.425 2.425
1368785647 62 66.312 4.312
1368786248 62 66.200 4.200
1368786849 62 66.087 4.087
1368787450 62 65.975 3.975
1368788051 62 65.750 3.750
1368788653 62 65.637 3.637
1368789254 62 65.637 3.637
1368789855 62 65.637 3.637
1368790456 62 65.862 3.862
1368791057 62 66.087 4.087
1368791658 62 66.537 4.537
1368792259 62 67.100 5.100
1368792860 61 67.662 6.662
1368793461 61 68.450 7.450
1368794062 61 69.462 8.462
1368794663 61 70.362 9.362
1368795264 61 71.600 10.600
1368795865 64 72.725 8.725
1368796466 64 73.287 9.287
1368797067 64 73.850 9.850
1368797668 64 74.075 10.075
1368798269 64 74.412 10.412
1368798870 64 74.637 10.637
1368799471 64 75.425 11.425
1368800072 66 77.562 11.562
1368800673 66 80.937 14.937
1368801274 66 84.087 18.087
1368801875 66 87.012 21.012
1368802476 66 88.587 22.587
1368803077 70 89.825 19.825
1368803678 70 89.037 19.037
1368804279 70 88.025 18.025
1368804880 70 90.612 20.612
1368805481 70 93.875 23.875
1368806082 70 95.337 25.337
1368806683 70 97.812 27.812
1368807285 73 100.175 27.175
1368807886 73 100.512 27.512
1368808487 73 99.162 26.162
1368809088 73 99.162 26.162
1368809689 73 101.637 28.637
1368810291 74 100.062 26.062
1368810892 74 96.912 22.912
1368811493 74 94.775 20.775
1368812094 74 91.062 17.062
1368812696 74 90.275 16.275
1368813297 74 94.437 20.437
1368813898 74 96.012 22.012
1368814499 74 97.137 23.137
1368815100 74 96.800 22.800
1368815701 74 101.187 27.187
1368816302 74 99.275 25.275
1368816903 74 97.250 23.250
1368817504 76 96.575 20.575
1368818105 76 96.800 20.800
1368818706 76 98.375 22.375
1368819307 76 98.825 22.825
1368819908 76 96.012 20.012
1368820509 76 95.900 19.900
1368821110 76 95.225 19.225
1368821712 78 95.337 17.337
1368822313 78 94.325 16.325
1368822914 78 94.887 16.887
1368823515 78 92.750 14.750
1368824116 78 91.062 13.062
1368824717 78 89.262 11.262
1368825318 77 89.375 12.375
1368825919 77 89.150 12.150
1368826520 77 88.250 11.250
1368827121 77 88.587 11.587
1368827722 77 88.587 11.587
1368828323 77 87.350 10.350
1368828924 80 86.450 6.450
1368829525 80 84.987 4.987
1368830126 80 84.762 4.762
1368830727 80 84.762 4.762
1368831328 80 84.087 4.087
1368831929 80 83.637 3.637
1368832530 79 83.187 4.187
1368833131 79 83.300 4.300
